date,gross_pnl,trade_cost,borrow_cost,net_pnl,gross_long,gross_short,gross_notional,turnover_$,n_long,n_short
2013-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-05,91496.06222185839,50000.0,1984.1269841269846,39511.935237731406,125000000.0,125000000.0,250000000.0,250000000.0,30,30
2013-04-08,50064.10455616396,104049.73073710292,1984.1269841269834,-55969.75316506594,125000000.00000001,124999999.99999997,250000000.0,368027636.6939305,30,30
2013-04-09,0.0,50000.00000000001,0.0,-50000.00000000001,0.0,0.0,0.0,249999999.99999997,0,0
2013-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-17,157200.86254956413,49999.99999999999,1984.1269841269846,105216.73556543715,124999999.99999999,125000000.0,250000000.0,250000000.0,29,29
2013-04-18,652086.030274732,99999.99999999996,1984.1269841269846,550101.903290605,124999999.99999999,125000000.00000001,250000000.0,289944271.48412603,29,29
2013-04-19,0.0,50000.00000000002,0.0,-50000.00000000002,0.0,0.0,0.0,250000000.0,0,0
2013-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-03,-290848.14859632414,50000.00000000001,1984.126984126984,-342832.2755804511,124999999.99999999,125000000.0,250000000.0,250000000.0,29,29
2013-05-06,0.0,50000.00000000001,0.0,-50000.00000000001,0.0,0.0,0.0,250000000.0,0,0
2013-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-05-23,-461214.65952615696,50000.00000000001,1984.1269841269836,-513198.78651028394,124999999.99999999,125000000.0,250000000.0,249999999.99999997,30,30
2013-05-24,1176701.0193495555,100000.00000000003,1984.1269841269839,1074716.8923654284,125000000.0,125000000.00000001,250000000.0,276225379.2436133,31,31
2013-05-28,306368.73275901296,103858.08534467341,1984.1269841269843,200526.52043021255,125000000.0,125000000.00000001,250000000.0,404710408.8619606,31,31
2013-05-29,392431.8932945827,101767.44941975662,1984.126984126984,288680.3168906991,125000000.0,124999999.99999999,250000000.0,396703449.15305954,31,31
2013-05-30,0.0,50000.00000000002,0.0,-50000.00000000002,0.0,0.0,0.0,250000000.0,0,0
2013-05-31,562187.9513419248,50000.00000000001,1984.1269841269836,510203.82435779786,125000000.00000001,124999999.99999999,250000000.0,250000000.0,31,31
2013-06-03,0.0,50000.00000000001,0.0,-50000.00000000001,0.0,0.0,0.0,250000000.0,0,0
2013-06-04,-219631.26307509368,50000.0,1984.1269841269836,-271615.39005922066,124999999.99999999,124999999.99999999,249999999.99999997,249999999.99999997,31,31
2013-06-05,-75036.01138609306,99999.99999999999,1984.1269841269839,-177020.13837022003,125000000.0,124999999.99999999,250000000.0,291851681.9188211,31,31
2013-06-06,510891.4010421236,99999.99999999993,1984.126984126984,408907.2740579967,125000000.0,125000000.0,250000000.0,293593325.7838116,31,31
2013-06-07,0.0,49999.99999999999,0.0,-49999.99999999999,0.0,0.0,0.0,250000000.0,0,0
2013-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-06-11,440611.1001393951,50000.00000000001,1984.1269841269839,388626.9731552681,125000000.0,125000000.0,250000000.0,250000000.0,31,31
2013-06-12,0.0,50000.00000000001,0.0,-50000.00000000001,0.0,0.0,0.0,250000000.0,0,0
2013-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-06-20,391800.6092557825,49999.999999999985,1984.1269841269836,339816.4822716555,125000000.00000001,124999999.99999999,250000000.0,250000000.0,30,30
2013-06-21,0.0,49999.999999999985,0.0,-49999.999999999985,0.0,0.0,0.0,250000000.0,0,0
2013-06-24,1161082.7260946173,50000.00000000002,1984.1269841269846,1109098.5991104902,125000000.0,125000000.00000003,250000000.00000003,250000000.00000003,30,30
2013-06-25,0.0,50000.00000000002,0.0,-50000.00000000002,0.0,0.0,0.0,250000000.00000003,0,0
2013-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-12,569076.9788502965,50000.000000000015,1984.1269841269839,517092.8518661695,125000000.0,125000000.0,250000000.0,250000000.0,30,30
2013-07-15,0.0,50000.000000000015,0.0,-50000.000000000015,0.0,0.0,0.0,250000000.0,0,0
2013-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-07-25,8230.436967462845,50000.0,1984.1269841269843,-43753.690016664135,125000000.0,125000000.0,250000000.0,250000000.0,27,27
2013-07-26,-67917.79401224191,101772.32920628898,1984.126984126984,-171674.2502026579,125000000.0,125000000.00000001,250000000.0,327702787.9708025,27,27
2013-07-29,-194495.21066958757,103932.89523377683,1984.1269841269843,-300412.23288749135,124999999.99999999,125000000.0,250000000.0,341672710.6841679,28,28
2013-07-30,0.0,49999.999999999985,0.0,-49999.999999999985,0.0,0.0,0.0,249999999.99999997,0,0
2013-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-02,413629.0547885147,49999.99999999999,1984.126984126984,361644.9278043877,125000000.0,125000000.0,250000000.0,250000000.0,29,29
2013-08-05,0.0,49999.99999999999,0.0,-49999.99999999999,0.0,0.0,0.0,250000000.0,0,0
2013-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-15,481966.68988694757,50000.00000000001,1984.1269841269832,429982.5629028206,125000000.0,124999999.99999999,250000000.0,250000000.0,30,30
2013-08-16,224594.4839296892,100000.00000000009,1984.1269841269846,122610.35694556212,125000000.0,125000000.0,250000000.0,275021246.9606743,30,30
2013-08-19,0.0,49999.999999999985,0.0,-49999.999999999985,0.0,0.0,0.0,250000000.0,0,0
2013-08-20,-312776.77632565406,49999.999999999985,1984.126984126984,-364760.90330978105,125000000.0,125000000.00000001,250000000.0,250000000.0,30,30
2013-08-21,0.0,49999.999999999985,0.0,-49999.999999999985,0.0,0.0,0.0,250000000.0,0,0
2013-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-08-27,-81903.75581863729,49999.999999999985,1984.1269841269834,-133887.88280276424,125000000.0,124999999.99999999,250000000.0,250000000.0,30,30
2013-08-28,53072.6609869802,99999.99999999999,1984.1269841269843,-48911.46599714677,125000000.00000001,125000000.0,250000000.0,318925721.08972955,30,30
2013-08-29,0.0,50000.00000000001,0.0,-50000.00000000001,0.0,0.0,0.0,250000000.0,0,0
2013-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-17,-59099.09167461267,49999.99999999999,1984.126984126984,-111083.21865873964,125000000.0,125000000.0,250000000.0,250000000.0,29,29
2013-09-18,0.0,49999.99999999999,0.0,-49999.99999999999,0.0,0.0,0.0,250000000.0,0,0
2013-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-09-27,-603061.1594157229,50000.00000000001,1984.1269841269839,-655045.2863998499,125000000.0,125000000.0,250000000.0,250000000.0,31,31
2013-09-30,-258920.91211281912,99999.99999999996,1984.1269841269834,-360905.0390969461,124999999.99999999,124999999.99999999,249999999.99999997,291974786.1438027,30,30
2013-10-01,0.0,49999.999999999985,0.0,-49999.999999999985,0.0,0.0,0.0,249999999.99999997,0,0
2013-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-15,193825.15280946804,50000.00000000001,1984.126984126984,141841.02582534106,124999999.99999999,124999999.99999999,249999999.99999997,249999999.99999997,31,31
2013-10-16,0.0,50000.00000000001,0.0,-50000.00000000001,0.0,0.0,0.0,249999999.99999997,0,0
2013-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-13,43176.67743238253,49999.99999999999,1984.1269841269839,-8807.449551744447,125000000.0,125000000.00000001,250000000.0,250000000.0,32,32
2013-11-14,0.0,49999.99999999999,0.0,-49999.99999999999,0.0,0.0,0.0,250000000.0,0,0
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-03,-53897.28525392702,50000.00000000001,1984.126984126984,-105881.412238054,125000000.0,125000000.0,250000000.0,250000000.0,31,31
2013-12-04,104687.39299499078,100000.0,1984.126984126984,2703.266010863792,125000000.0,125000000.0,250000000.0,310666741.4850545,31,31
2013-12-05,504395.8479498441,99999.99999999999,1984.126984126984,402411.7209657171,124999999.99999999,125000000.0,250000000.0,295944535.44536835,30,30
2013-12-06,0.0,50000.00000000001,0.0,-50000.00000000001,0.0,0.0,0.0,250000000.0,0,0
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-11,7238.495144307877,50000.00000000001,1984.1269841269839,-44745.631839819114,125000000.0,125000000.00000001,250000000.0,250000000.0,30,30
2013-12-12,0.0,50000.00000000001,0.0,-50000.00000000001,0.0,0.0,0.0,250000000.0,0,0
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-01-08,396651.2917003959,49999.999999999985,1984.1269841269839,344667.1647162689,125000000.0,124999999.99999999,250000000.0,249999999.99999997,33,33
2014-01-09,0.0,49999.999999999985,0.0,-49999.999999999985,0.0,0.0,0.0,249999999.99999997,0,0
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-01-13,822642.2392242741,50000.00000000002,1984.1269841269846,770658.1122401471,125000000.0,125000000.0,250000000.0,250000000.0,34,34
2014-01-14,436342.732346243,100000.0,1984.1269841269843,334358.605362116,125000000.0,125000000.0,250000000.0,313566856.91334444,34,34
2014-01-15,0.0,50000.0,0.0,-50000.0,0.0,0.0,0.0,250000000.0,0,0
2014-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-01-17,776759.5449110916,50000.000000000015,1984.1269841269846,724775.4179269646,124999999.99999999,125000000.0,250000000.0,250000000.0,33,33
2014-01-21,0.0,50000.000000000015,0.0,-50000.000000000015,0.0,0.0,0.0,250000000.0,0,0
2014-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-01-23,-234902.08277978294,49999.99999999998,1984.1269841269836,-286886.2097639099,124999999.99999997,124999999.99999999,249999999.99999994,249999999.99999997,32,32
2014-01-24,78763.42082768677,99999.99999999994,1984.1269841269846,-23220.706156440156,125000000.0,125000000.0,250000000.0,291913249.1994551,33,33
2014-01-27,992719.6273584032,100000.0,1984.1269841269843,890735.5003742762,125000000.00000001,125000000.0,250000000.0,353158841.9377846,33,33
2014-01-28,-40978.84760636401,99999.99999999999,1984.1269841269843,-142962.97459049098,125000000.0,125000000.00000001,250000000.0,361474796.8535548,33,33
2014-01-29,1753847.3169492437,100000.00000000001,1984.1269841269846,1651863.1899651166,125000000.0,125000000.00000001,250000000.0,354141360.35761243,32,32
2014-01-30,0.0,50000.00000000001,0.0,-50000.00000000001,0.0,0.0,0.0,250000000.0,0,0
2014-01-31,423774.61353868194,50000.00000000001,1984.1269841269843,371790.48655455495,124999999.99999999,125000000.0,250000000.0,250000000.0,33,33
2014-02-03,0.0,50000.00000000001,0.0,-50000.00000000001,0.0,0.0,0.0,250000000.0,0,0
2014-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-02-05,-170699.06802531157,49999.99999999999,1984.126984126984,-222683.19500943855,125000000.0,125000000.0,250000000.0,250000000.0,34,34
2014-02-06,0.0,49999.99999999999,0.0,-49999.99999999999,0.0,0.0,0.0,250000000.0,0,0
2014-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-02-13,334166.14685058914,50000.00000000001,1984.1269841269839,282182.01986646216,125000000.0,125000000.0,250000000.0,250000000.0,34,34
2014-02-14,0.0,50000.00000000001,0.0,-50000.00000000001,0.0,0.0,0.0,250000000.0,0,0
2014-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
