gross_pnl,trade_cost,borrow_cost,net_pnl,gross_long,gross_short,gross_notional,turnover_$,n_long,n_short
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
97626.85615710163,122102.84150053277,5154.377530336801,-29630.36287376794,285788423.09144527,324725784.4112185,610514207.5026639,610514207.5026639,28,28
442656.22233024257,270319.51888549246,4695.917965793127,167640.78547895697,353764148.47183126,295842831.844967,649606980.3167982,979957610.6138916,27,27
0.0,129921.39606335967,0.0,-129921.39606335967,0.0,0.0,0.0,649606980.3167983,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-778294.8168551124,100382.5762571014,5244.971747275301,-883922.3648594891,171479661.207163,330433220.078344,501912881.28550696,501912881.285507,26,26
430997.068654433,181658.68609769718,4124.445672109762,245213.93688462608,146540471.86006376,259840077.342915,406380549.20297873,559712704.4091773,26,26
0.0,81276.10984059576,0.0,-81276.10984059576,0.0,0.0,0.0,406380549.2029788,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-124791.44428563426,96658.42704358729,4527.64066318631,-225977.51199240788,198050773.437199,285241361.7807375,483292135.2179365,483292135.2179365,26,26
0.0,96658.42704358729,0.0,-96658.42704358729,0.0,0.0,0.0,483292135.2179365,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
608186.7787739724,109633.18743276692,5992.749170171871,492560.84217103367,170622739.44300675,377543197.72082776,548165937.1638346,548165937.1638346,28,28
2256394.3836094323,232733.29555567986,5359.467729174488,2018301.620324578,277854073.6765718,337646466.93799275,615500540.6145645,641803138.6344085,28,28
1517171.7306509935,264264.03447172977,6219.475225102223,1246688.2209541616,294702265.8392775,391826939.18144,686529205.0207175,839863576.867975,28,28
672441.5785773782,267323.5255358665,5670.09854980958,399447.9544917021,284034966.92182875,357216208.6380035,641251175.5598323,863891069.1117837,28,28
0.0,128250.23511196645,0.0,-128250.23511196645,0.0,0.0,0.0,641251175.5598323,0,0
498086.6057063096,140422.2023485784,7936.507936507937,349727.89542122325,202111011.74289176,500000000.00000006,702111011.7428918,702111011.7428918,28,28
0.0,140422.2023485784,0.0,-140422.2023485784,0.0,0.0,0.0,702111011.7428918,0,0
468835.9366840043,164233.65837756966,7661.951789287737,296940.3265171469,338465329.1627205,482702962.7251275,821168291.887848,821168291.887848,28,28
395688.9698628896,314761.01389593387,7105.897442781087,73822.05852417466,304965238.696612,447671538.89520854,752636777.5918205,737636531.7882866,28,28
845303.3215777997,289254.0739650509,6432.138485267738,549617.109127481,288408867.661566,405224724.5718675,693633592.2334335,803558940.4574195,28,28
0.0,138726.71844668675,0.0,-138726.71844668675,0.0,0.0,0.0,693633592.2334336,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
853342.0120713956,169460.89677105402,7253.077387264314,676628.0379130773,390360608.45761853,456943875.3976518,847304483.8552704,847304483.8552703,28,28
0.0,169460.89677105402,0.0,-169460.89677105402,0.0,0.0,0.0,847304483.8552703,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-109611.05845433596,102186.20156142597,4624.774381894751,-216422.0343976567,219570221.74776077,291360786.05936927,510931007.80713004,510931007.80713004,28,28
0.0,102186.20156142597,0.0,-102186.20156142597,0.0,0.0,0.0,510931007.80713004,0,0
1287750.12811392,155288.6417208944,7936.507936507936,1124524.9784565177,276443208.60447174,500000000.0,776443208.6044717,776443208.6044717,28,28
0.0,155288.6417208944,0.0,-155288.6417208944,0.0,0.0,0.0,776443208.6044717,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
117884.76962787735,73557.78637095897,2439.9669028488365,41887.01635406954,214071016.975318,153717914.87947676,367788931.85479474,367788931.85479474,28,28
1754652.2320228207,274105.307720749,7936.507936507935,1472610.4163655639,500000000.0,500000000.0,1000000000.0,1262020479.2541196,28,28
0.0,200000.0,0.0,-200000.0,0.0,0.0,0.0,1000000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4183083.9743810543,69290.7235256612,2890.5816666662854,4110902.669188727,164346972.62833002,182106644.999976,346453617.62830603,346453617.62830603,24,24
-520940.8420238721,188762.94524565287,4924.80328644656,-714628.5905559716,244716550.29502478,310262607.0461333,554979157.341158,651881081.0785445,24,24
78772.92126055522,206813.60679304195,4320.8570416293405,-132361.5425741161,190241706.65640277,272213993.62264854,462455700.2790513,712540882.8218218,25,25
-353483.88589564024,217308.0067154782,4331.348749427662,-575123.2413605462,289512460.5140968,272874971.21394277,562387431.7280395,775457483.0391278,26,26
0.0,112477.4863456079,0.0,-112477.4863456079,0.0,0.0,0.0,562387431.7280395,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
641972.3104534597,75597.2422985742,2468.340400098024,563906.7277547875,222480766.2866955,155505445.2061755,377986211.49287105,377986211.492871,26,26
0.0,75597.2422985742,0.0,-75597.2422985742,0.0,0.0,0.0,377986211.492871,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
881323.3304821016,85040.41059787686,4238.583192544329,792044.3366916805,158171311.85909152,267030741.13029277,425202052.9893843,425202052.9893843,27,27
-866722.461556037,273095.80026594445,6988.522989529176,-1146806.7848115107,499999999.99999994,440276948.340338,940276948.340338,933557632.0722708,28,28
0.0,188055.3896680676,0.0,-188055.3896680676,0.0,0.0,0.0,940276948.340338,0,0
-122821.28644633845,87479.32993646608,5225.066005129654,-215525.68238793418,108217491.359162,329179158.3231683,437396649.68233025,437396649.68233025,27,27
0.0,87479.32993646608,0.0,-87479.32993646608,0.0,0.0,0.0,437396649.68233025,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-479206.89150375,122358.88008699405,7113.886310253215,-608679.6579009972,163619562.88901752,448174837.5459525,611794400.43497,611794400.43497,27,27
768944.6541502251,211126.3516344479,3452.5996990908616,554365.7028166864,226323576.694545,217513781.04272425,443837357.7372693,821445559.3645397,27,27
0.0,88767.47154745385,0.0,-88767.47154745385,0.0,0.0,0.0,443837357.7372693,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-793328.8106964338,112552.37772574344,4348.679250183167,-910229.8676723604,288795095.8671775,273966792.7615395,562761888.628717,562761888.6287171,27,27
0.0,112552.37772574344,0.0,-112552.37772574344,0.0,0.0,0.0,562761888.6287171,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-1049128.5172836771,95009.4669905709,3806.0863436433765,-1147944.0706178916,235263895.30332175,239783439.64953277,475047334.9528545,475047334.9528545,27,27
-841705.9895667813,229507.545192305,4404.271739781377,-1075617.8064988677,395021271.4024435,277469119.60622674,672490391.0086703,767036241.4916533,27,27
0.0,134498.07820173405,0.0,-134498.07820173405,0.0,0.0,0.0,672490391.0086702,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2212040.3246824,150345.09096850123,3995.6421403572467,2057699.5915735415,500000000.0,251725454.8425065,751725454.8425065,751725454.8425065,28,28
0.0,150345.09096850123,0.0,-150345.09096850123,0.0,0.0,0.0,751725454.8425065,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-577207.8631045553,105447.53248188877,5143.926874380833,-687799.3224608249,203170269.32345152,324067393.0859925,527237662.40944403,527237662.40944403,29,29
0.0,105447.53248188877,0.0,-105447.53248188877,0.0,0.0,0.0,527237662.40944403,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-1122874.1123502178,122147.92099918527,5133.752129179241,-1250155.7854785821,287313220.85763407,323426384.13829225,610739604.9959264,610739604.9959263,28,28
516495.3441536389,234648.80460316164,5412.87912022583,276433.6604302514,221493033.44565475,341011384.5742273,562504418.019882,796555679.6107543,28,28
2852125.7047800347,269931.8978970592,4558.017007387528,2577635.789875588,500000000.0,287155071.4654143,787155071.4654143,799586732.0130273,27,27
0.0,157431.0142930829,0.0,-157431.0142930829,0.0,0.0,0.0,787155071.4654143,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-24161.32438402545,117156.31170093677,4732.341157909488,-146049.9772428717,287644065.5563863,298137492.94829774,585781558.504684,585781558.5046841,28,28
0.0,117156.31170093677,0.0,-117156.31170093677,0.0,0.0,0.0,585781558.5046841,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2289254.9768880047,168625.36618101088,5446.457633413555,2115183.1530735805,500000000.0,343126830.90505403,843126830.9050541,843126830.9050541,30,30
0.0,168625.36618101088,0.0,-168625.36618101088,0.0,0.0,0.0,843126830.9050541,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2526693.47322035,130673.34822043886,4288.3735926508525,2391731.7514072605,383199204.76519024,270167536.33700377,653366741.1021941,653366741.1021941,30,30
1310687.2878085102,301780.06153687055,5643.389945748547,1003263.8363258912,500000000.0,355533566.5821585,855533566.5821586,1065824819.946022,30,30
0.0,171106.71331643168,0.0,-171106.71331643168,0.0,0.0,0.0,855533566.5821586,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2116307.62349856,200000.00000000003,7936.507936507936,1908371.115562052,499999999.99999994,500000000.00000006,1000000000.0,1000000000.0,30,30
0.0,200000.00000000003,0.0,-200000.00000000003,0.0,0.0,0.0,1000000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-4362131.892337554,178945.89043805888,7936.507936507937,-4549014.290712121,394729452.1902948,500000000.0,894729452.1902947,894729452.1902947,29,29
-1776134.8021144737,378945.890438059,7936.507936507937,-2163017.2004890405,500000000.0,500000000.00000006,1000000000.0,1269789283.739664,30,30
3066726.481695742,374192.00238010904,5888.254157151509,2686646.2251584814,500000000.0,370960011.90054506,870960011.9005451,1555574715.272345,30,30
-1481131.5254859258,333743.22677348484,4726.287650267921,-1819601.0399096785,500000000.0,297756121.966879,797756121.966879,1071640664.9787414,30,30
31096537.713668,313966.21740399685,5544.0569508492845,30777027.439313155,422799377.1496,349275587.903505,772074965.0531051,1163932868.7490342,29,29
0.0,154414.99301062105,0.0,-154414.99301062105,0.0,0.0,0.0,772074965.053105,0,0
2332691.2955644685,146785.22569486024,4294.746207112118,2181611.323662496,463357117.4262378,270569011.0480635,733926128.4743013,733926128.4743013,29,29
0.0,146785.22569486024,0.0,-146785.22569486024,0.0,0.0,0.0,733926128.4743013,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-1622172.834303123,189588.40629893998,7110.19097610635,-1818871.4315781693,500000000.0,447942031.4947,947942031.4947,947942031.4947,30,30
0.0,189588.40629893998,0.0,-189588.40629893998,0.0,0.0,0.0,947942031.4947,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2482613.6561550107,177062.44331498045,6116.06692976035,2299435.14591027,500000000.0,385312216.57490206,885312216.574902,885312216.574902,32,32
0.0,177062.44331498045,0.0,-177062.44331498045,0.0,0.0,0.0,885312216.574902,0,0
2213071.853838725,192219.5288830732,7319.01022881533,2013533.3147268365,500000000.0,461097644.4153658,961097644.4153658,961097644.4153658,31,31
0.0,192219.5288830732,0.0,-192219.5288830732,0.0,0.0,0.0,961097644.4153658,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
29426.24066397865,168214.9579043596,5413.88554796505,-144202.60278834598,500000000.0,341074789.52179825,841074789.5217983,841074789.5217983,31,31
782947.4644849183,365313.7728300884,7706.255152835611,409927.43650199426,500000000.0,485494074.6286435,985494074.6286435,1049792470.9103615,31,31
1506099.144243952,356927.40516334353,4748.300812509118,1144423.4382680992,500000000.0,299142951.1880745,799142951.1880746,1097945381.951744,31,31
0.0,159828.59023761493,0.0,-159828.59023761493,0.0,0.0,0.0,799142951.1880746,0,0
3736683.837267399,135850.69603999722,2845.29333650771,3597987.847890894,500000000.00000006,179253480.19998577,679253480.1999859,679253480.1999859,31,31
17562630.84422858,334113.1548413291,7798.607841375547,17220719.081545874,500000000.0,491312294.0066595,991312294.0066595,1230408510.2668672,31,31
2877799.989773589,455248.43653637916,7936.507936507936,2414615.045300702,500000000.0,500000000.0,1000000000.0,1302210329.3867126,31,31
-2753730.792421353,386492.89698443736,6864.515633685498,-3147088.205039476,499999999.99999994,432464484.9221863,932464484.9221863,1326070722.6048822,31,31
4906157.73359443,365233.1770964931,6249.228580321888,4534675.327917615,500000000.0,393701400.560279,893701400.560279,1066047565.6496178,31,31
0.0,178740.28011205586,0.0,-178740.28011205586,0.0,0.0,0.0,893701400.560279,0,0
